,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,Lot Size,ZEstimate,Day Count,Place in Line,Court Year,Association Binary,Defendant Count,Previous Auctions,Plaintiff Max Bid
5404,2019-08-20,1215045,318719.18,248895,3.0,1.0,1498.0,7800.0,345200.0,24,16,2018,1.0,9.0,2.0,260000.00
5425,2019-08-19,1221481,326347.93,405615,4.0,3.0,2409.0,7867.0,501493.0,75,6,2013,1.0,5.0,4.0,342935.69
5427,2019-08-19,1223212,325511.55,179986,3.0,2.0,1084.0,7500.0,251186.0,75,31,2017,0.0,4.0,1.0,179520.81
5448,2019-08-19,1219176,111487.77,149500,2.0,1.0,939.0,7000.0,213543.0,75,63,2018,1.0,1.0,2.0,115901.68
5463,2019-08-19,1210060,312389.98,239609,3.0,2.0,1211.0,8124.0,278633.0,75,37,2017,1.0,4.0,1.0,176001.00
5516,2019-08-13,1223189,487856.55,392316,3.0,2.0,2187.0,11050.0,443944.0,22,18,2018,0.0,8.0,1.0,268320.00
5592,2019-08-06,1215735,189960.77,231537,3.0,2.0,1786.0,5916.0,299960.0,37,17,2016,1.0,1.0,6.0,236615.71
5698,2019-07-31,1216360,148733.0,156848,4.0,2.0,1475.0,4866.0,231280.0,16,4,2015,1.0,3.0,1.0,129500.00
5719,2019-07-30,1219765,527137.5,218228,3.0,2.0,958.0,4500.0,334014.0,26,5,2015,1.0,8.0,2.0,237606.59
5734,2019-07-29,1206868,231634.33,281083,3.0,2.0,1922.0,10800.0,349852.0,75,24,2016,0.0,6.0,1.0,231634.33
5776,2019-07-29,1220838,182052.35,148000,4.0,2.0,1227.0,3619.0,182797.0,75,36,2017,1.0,14.5,1.0,107000.00
5779,2019-07-29,1220215,220015.98,264428,5.0,4.0,2719.0,7499.63,336786.0,75,75,2019,0.0,4.0,1.0,207000.00
5800,2019-07-24,1214755,9047.17,242303,3.0,2.0,2043.0,6945.0,305782.0,23,19,2018,1.0,1.0,2.0,9047.17
5833,2019-07-22,1199286,291574.11,196429,4.0,2.0,1507.0,8393.0,265795.0,87,31,2016,0.0,1.0,1.0,204000.00
5840,2019-07-22,1210752,632275.2,267338,4.0,2.0,2494.0,5340.0,340417.0,87,23,2016,1.0,6.0,1.0,209957.89
5864,2019-07-22,1214706,244164.53,351408,2.0,1.0,1274.0,5680.0,496000.0,87,28,2016,0.0,5.0,2.0,240946.05
5887,2019-07-22,1205817,391954.81,524422,4.0,3.0,3087.0,10350.0,672283.0,87,54,2018,1.0,5.0,2.0,379957.25
5904,2019-07-22,1216976,251677.45,194229,4.0,2.0,1928.0,3838.0,253764.0,87,53,2018,1.0,2.0,1.0,202500.00
5912,2019-07-17,1204960,300804.74,314641,3.0,2.0,1266.0,10725.0,318984.0,28,8,2017,0.0,5.0,2.0,185892.36
5939,2019-07-16,1218733,379922.0,273001,3.0,2.0,1704.0,1495.0,346828.0,36,24,2018,1.0,4.0,1.0,263250.00
5940,2019-07-16,1218734,299709.82,125524,3.0,2.0,1053.0,4816.0,151412.0,36,35,2019,1.0,6.5,1.0,107100.00
5959,2019-07-16,1216650,272819.69,289881,4.0,2.0,1543.0,7500.0,378058.0,36,13,2016,1.0,16.0,6.0,288600.00
5973,2019-07-15,1202779,439675.21,280000,3.0,2.0,1709.0,2000.0,329731.0,80,28,2017,1.0,4.0,1.0,251150.39
6045,2019-07-10,1215810,286512.52,280753,5.0,4.0,2500.0,8100.0,323938.0,40,1,2008,0.0,3.0,12.0,260553.00
6054,2019-07-10,1217050,163736.55,331741,3.0,2.0,2036.0,10671.0,382816.0,40,7,2014,0.0,2.0,9.0,209089.78
6072,2019-07-10,1217738,383036.65,260623,6.0,2.0,2412.0,7500.0,399512.0,40,31,2018,1.0,5.0,1.0,272000.00
6074,2019-07-10,1209627,472628.7,236000,4.0,2.0,1780.0,1575.0,303589.0,40,15,2017,1.0,4.0,1.0,254529.77
6085,2019-07-09,1214435,276283.57,188178,3.0,1.0,973.0,8491.0,295578.0,21,17,2018,0.0,8.0,1.0,242100.00
6112,2019-07-08,1213032,181882.69,190331,3.0,1.0,1224.0,6500.0,244345.0,75,22,2017,0.0,4.0,1.0,149040.00
6224,2019-07-01,1207089,226480.27,164401,3.0,2.0,1693.0,3962.0,225319.0,85,67,2018,1.0,3.0,3.0,197640.00
6282,2019-07-01,1195933,324176.91,211000,3.0,2.0,1378.0,1800.0,260719.0,85,23,2016,1.0,4.0,1.0,178034.00
6301,2019-06-26,1206810,167268.61,197099,2.0,1.0,949.0,4000.0,270024.0,25,21,2018,0.0,1.0,4.0,174273.68
6309,2019-06-26,1215469,236219.08,186582,2.0,1.0,1154.0,13090.0,242950.0,25,9,2017,0.0,3.0,1.0,121500.00
6334,2019-06-25,1213882,295743.75,188301,3.0,1.0,1014.0,7500.0,251980.0,31,22,2018,0.0,25.0,2.0,190000.00
6336,2019-06-25,1199803,274450.12,156975,2.0,2.0,1258.0,2625.0,202230.0,31,14,2017,1.0,4.0,1.0,150037.21
6340,2019-06-25,1214489,310890.92,329447,4.0,3.0,2052.0,5980.0,423584.0,31,6,2011,1.0,3.0,5.0,222142.78
6376,2019-06-24,1214654,45177.69,74504,3.0,2.0,1056.0,4396.0,112477.0,73,72,2019,1.0,3.5,1.0,45177.69
6428,2019-06-19,1211466,11182.73,205350,4.0,3.0,1712.0,1832.0,266003.0,17,16,2018,1.0,1.0,2.0,11182.73
6438,2019-06-18,1213776,513960.57,143900,2.0,2.0,1325.0,5000.0,257137.0,31,6,2012,0.0,2.0,6.0,201600.00
6440,2019-06-18,1205339,539066.98,304648,3.0,2.0,2260.0,6750.0,416274.0,31,20,2017,0.0,8.5,1.0,234090.00
6441,2019-06-18,1212694,114001.96,183148,3.0,2.0,1357.0,5999.0,269164.0,31,27,2018,0.0,7.0,2.0,116233.39
6456,2019-06-18,1212495,508689.81,343105,4.0,2.0,1997.0,6301.0,415638.0,31,15,2016,0.0,2.0,4.0,338800.00
6510,2019-06-17,1210030,492984.81,300366,3.0,2.0,1161.0,9000.0,384788.0,84,80,2018,1.0,3.0,1.0,224996.59
6519,2019-06-17,1209623,1199850.09,722865,4.0,4.0,4794.0,29800.0,875912.0,84,9,2012,0.0,6.0,4.0,470000.00
6533,2019-06-17,1198427,277388.4,193046,3.0,2.0,1379.0,7950.0,254049.0,84,15,2014,1.0,9.0,1.0,171873.79
6540,2019-06-12,1208513,398857.98,386496,4.0,3.0,2175.0,6041.0,466587.0,22,3,2014,0.0,3.0,6.0,411000.00
6549,2019-06-12,1213099,106089.49,185000,2.0,2.0,1078.0,1126.0,210371.0,22,15,2018,1.0,4.0,1.0,106089.49
6597,2019-06-10,1211724,162359.25,292464,3.0,2.0,1735.0,6695.0,371524.0,77,63,2018,1.0,3.0,2.0,165294.72
6639,2019-06-10,1210158,207839.95,158000,2.0,2.0,936.0,1856.0,200543.0,77,39,2017,1.0,7.0,1.0,131000.00
6681,2019-06-05,1210365,33949.01,327000,4.0,3.0,2306.0,2275.0,395608.0,45,17,2016,0.0,1.0,2.0,33949.01
6734,2019-06-03,1209384,318114.86,240000,4.0,2.0,1672.0,1692.0,255300.0,88,11,2014,1.0,11.0,9.0,217500.00
6741,2019-06-03,1211810,140009.11,342219,3.0,2.0,2477.0,7500.0,454214.0,88,55,2018,1.0,5.0,1.0,140182.56
6745,2019-06-03,1211842,424454.14,179341,3.0,2.0,1748.0,7500.0,270342.0,88,78,2018,0.0,4.0,1.0,149850.00
6774,2019-06-03,1211770,255741.63,138542,3.0,2.0,976.0,8720.0,246400.0,88,74,2018,1.0,11.0,1.0,145800.00
6798,2019-05-29,1196016,59671.77,127500,3.0,2.0,1006.0,7481.25,237000.0,19,14,2018,1.0,2.0,1.0,61621.46
6810,2019-05-28,1206565,692753.38,172000,4.0,3.0,1661.0,1760.0,219458.0,98,80,2018,1.0,4.0,1.0,155295.00
6836,2019-05-28,1210053,12829.65,253508,5.0,2.0,2492.0,4355.0,313234.0,98,64,2018,1.0,1.0,1.0,12829.65
6913,2019-05-22,1209996,263352.56,177950,3.0,1.0,1485.0,7800.0,252331.0,36,3,2011,0.0,14.0,1.0,160500.00
6919,2019-05-22,1208950,380970.18,206740,2.0,2.0,1160.0,1495.0,244883.0,36,24,2017,1.0,5.0,1.0,183622.75
6945,2019-05-21,1208756,125908.77,234228,3.0,2.0,1233.0,7500.0,329234.0,39,39,2018,1.0,6.0,1.0,127222.98
6963,2019-05-20,1205459,256666.89,247197,4.0,2.0,1890.0,10275.0,274750.0,54,18,2016,0.0,4.0,1.0,180000.00
6981,2019-05-20,1209643,261005.71,266378,3.0,2.0,1463.0,7800.0,360857.0,54,50,2018,0.0,4.0,4.0,261005.71
7019,2019-05-15,1208672,546383.68,488653,3.0,2.0,1949.0,5500.0,645511.0,34,3,2014,0.0,5.0,2.0,502320.00
7054,2019-05-14,1208257,207755.41,233576,3.0,2.0,1231.0,8250.0,252579.0,23,9,2017,0.0,3.0,4.0,243012.30
7063,2019-05-13,1206864,123345.84,209313,2.0,1.0,895.0,8550.0,294998.0,89,87,2018,0.0,2.0,1.0,124703.12
7065,2019-05-13,1207794,180962.76,125474,3.0,2.0,1972.0,7669.0,332041.0,89,14,2014,0.0,8.0,3.0,182127.16
7102,2019-05-13,1206256,198651.7,279899,3.0,1.0,1083.0,6000.0,360775.0,89,53,2017,1.0,6.0,1.0,199189.15
7109,2019-05-13,1202705,149694.83,188914,3.0,2.0,1650.0,7500.0,265192.0,89,70,2018,0.0,3.0,2.0,151330.31
7131,2019-05-13,1208162,406097.98,410721,3.0,2.0,1568.0,7125.0,516733.0,89,47,2017,0.0,6.0,3.0,437763.59
7150,2019-05-08,1206804,178494.78,252776,3.0,2.0,1662.0,5559.0,355856.0,21,7,2015,0.0,5.0,2.0,199618.68
7172,2019-05-07,1184894,111540.64,197541,4.0,2.0,1200.0,7500.0,252371.0,29,25,2018,0.0,3.0,1.0,115923.91
7207,2019-05-06,1201336,199758.35,177500,3.0,2.0,1850.0,2959.0,220400.0,61,37,2017,1.0,4.0,2.0,172530.00
7222,2019-05-06,1208536,256175.63,301606,3.0,2.0,1680.0,8400.0,382880.0,61,57,2018,0.0,2.0,1.0,230000.00
7266,2019-05-01,1206386,339536.75,414170,5.0,4.0,2702.0,7442.0,515935.0,33,8,2016,1.0,1.5,2.0,339536.75
7267,2019-05-01,1206592,562832.48,320321,3.0,2.0,1608.0,8625.0,478169.0,33,16,2017,0.0,4.0,1.0,320000.00
7272,2019-04-30,1205334,53149.89,214736,3.0,2.0,1520.0,2090.0,251330.0,41,24,2017,1.0,5.0,5.0,73149.89
7308,2019-04-30,1205723,111441.72,227237,3.0,1.0,1200.0,10125.0,276241.0,41,21,2017,0.0,11.0,2.0,121832.06
7325,2019-04-29,1206016,116667.94,115905,3.0,2.0,1319.0,14500.0,193124.0,65,65,2018,1.0,5.0,1.0,107000.00
7381,2019-04-24,1205528,33949.01,327000,4.0,3.0,2306.0,2275.0,395550.0,27,10,2016,0.0,1.0,2.0,33949.01
7401,2019-04-23,1202741,143740.14,226527,5.0,2.0,1756.0,7875.0,258679.0,19,19,2018,0.0,3.0,2.0,149958.62
7482,2019-04-17,1201331,11931.38,259429,5.0,3.0,2924.0,4000.0,315935.0,27,21,2018,1.0,2.0,1.0,11931.38
7500,2019-04-17,1202773,269215.84,121000,3.0,2.0,1253.0,1515.0,154682.0,27,10,2016,1.0,3.0,1.0,109350.00
7556,2019-04-15,1200153,131684.11,179523,2.0,2.0,1488.0,7612.0,230729.0,75,63,2018,1.0,4.0,1.0,133025.43
7572,2019-04-15,1199199,225008.9,190394,3.0,2.0,1690.0,1495.0,360447.0,75,14,2015,1.0,7.0,5.0,225008.90
7607,2019-04-10,1202410,289037.42,230452,3.0,2.0,1868.0,7950.0,294886.0,33,31,2018,0.0,1.0,1.0,151599.71
7645,2019-04-08,1197984,209032.04,198000,3.0,2.0,1289.0,1119.0,255182.0,86,70,2018,1.0,7.0,1.0,210989.61
7682,2019-04-08,1188158,54711.7,149445,2.0,1.0,832.0,5000.0,196436.0,86,19,2015,0.0,5.0,1.0,56431.28
7722,2019-04-03,1186473,195953.79,236020,3.0,2.0,1126.0,6000.0,341577.0,57,45,2018,0.0,2.0,1.0,185000.00
7734,2019-04-03,1202477,228650.65,155500,3.0,3.0,1428.0,1800.0,187116.0,57,16,2015,1.0,12.0,2.0,134900.00
7749,2019-04-03,1202894,178839.47,274409,0.0,0.0,2880.0,9768.0,235900.0,57,19,2016,0.0,5.0,3.0,202046.55
7755,2019-04-03,1199802,27194.3,196924,2.0,2.0,1704.0,5623.0,241791.0,57,44,2017,1.0,2.0,4.0,3772.86
7821,2019-04-01,1199810,227063.23,176675,4.0,2.0,1072.0,5952.0,234991.0,80,78,2018,1.0,6.0,1.0,65000.00
7824,2019-04-01,1194977,223656.19,162726,2.0,1.0,1024.0,5250.0,184694.0,80,30,2017,0.0,2.0,3.0,86125.00
7841,2019-04-01,1194819,307041.95,239762,3.0,2.0,1784.0,8062.0,299627.0,80,28,2017,0.0,3.0,2.0,229460.00
7846,2019-04-01,1197640,231483.29,200350,3.0,1.0,912.0,10150.0,239616.0,80,64,2018,0.0,5.0,2.0,193500.00
7878,2019-03-27,1197730,141738.62,141141,3.0,1.0,998.0,5500.0,199238.0,45,10,2013,0.0,3.0,3.0,109900.00
7910,2019-03-26,1198928,12899.65,194014,3.0,2.0,1750.0,5358.0,256271.0,22,21,2018,1.0,1.0,1.0,12899.65
7956,2019-03-25,1196753,120301.18,127116,2.0,2.0,1004.0,5160.0,185336.0,63,51,2018,0.0,6.0,1.0,120301.18
7966,2019-03-25,1193559,929759.53,416703,3.0,2.0,2893.0,9825.0,547907.0,63,24,2016,0.0,5.0,2.0,387886.78
7985,2019-03-20,1185301,18276.57,185342,3.0,2.0,1543.0,6305.0,264425.0,11,10,2018,1.0,2.0,1.0,18276.57
7991,2019-03-19,1197767,12099.32,120301,3.0,2.0,1833.0,5700.0,167900.0,28,26,2018,1.0,1.0,1.0,12099.32
8009,2019-03-19,1196125,326312.86,277765,3.0,2.0,1686.0,6900.0,333104.0,28,8,2015,0.0,2.0,5.0,271400.00
8049,2019-03-18,1196451,220912.94,158135,4.0,3.0,1469.0,7800.0,251769.0,78,68,2018,1.0,4.0,1.0,150000.00
8065,2019-03-18,1190440,269562.67,180858,4.0,2.0,1718.0,5300.0,251319.0,78,47,2017,0.0,1.0,1.0,164227.50
8099,2019-03-12,1196746,160962.03,190573,3.0,2.0,1330.0,7875.0,257219.0,22,17,2018,1.0,2.0,1.0,155081.74
8119,2019-03-11,1196473,278775.38,242346,3.0,2.0,1432.0,3405.0,336924.0,87,76,2018,1.0,2.0,2.0,273780.00
8130,2019-03-11,1191354,56210.15,200200,3.0,1.0,970.0,2571.0,240491.0,87,72,2018,1.0,11.0,2.0,57601.61
8133,2019-03-11,1195204,9921.9,204001,3.0,2.0,1829.0,1898.0,292087.0,87,85,2018,1.0,1.0,1.0,9921.90
8171,2019-03-11,1195971,326465.88,221125,4.0,2.0,1914.0,8800.0,291914.0,87,1,2009,0.0,5.0,2.0,156705.21
8210,2019-03-06,1193925,74374.04,178931,2.0,1.0,883.0,7920.0,234618.0,52,35,2018,0.0,6.0,3.0,80788.90
8244,2019-03-06,1196778,115567.07,116000,2.0,1.0,1019.0,3465.0,141517.0,52,21,2017,1.0,3.0,1.0,89955.00
8278,2019-03-04,1195848,119670.0,287018,3.0,2.0,1445.0,4895.0,338427.0,72,45,2017,1.0,4.0,1.0,109764.88
8311,2019-03-04,1192887,249919.7,152064,4.0,4.0,1164.0,8100.0,245735.0,72,5,2011,1.0,2.0,7.0,156800.00
8316,2019-03-04,1194546,802347.14,348017,3.0,3.0,2312.0,2790.0,440633.0,72,53,2017,0.0,5.0,2.0,307000.00
8332,2019-03-04,1195804,208040.96,99001,3.0,2.0,1263.0,904.0,126443.0,72,56,2017,1.0,2.5,1.0,87000.00
8352,2019-02-27,1193885,79608.37,207775,2.0,1.0,1052.0,6000.0,346505.0,41,2,2014,0.0,5.0,3.0,100382.88
8409,2019-02-26,1194339,38236.0,158000,2.0,2.0,936.0,1856.0,198493.0,47,43,2018,0.0,1.0,2.0,11000.00
8426,2019-02-25,1193205,94319.58,282404,4.0,2.0,2365.0,9675.0,258100.0,65,2,2010,0.0,3.0,10.0,129890.52
8497,2019-02-20,1194374,123225.84,135000,4.0,2.0,1231.0,2134.0,181433.0,54,35,2017,1.0,16.0,1.0,123973.80
8524,2019-02-19,1180342,357562.87,444465,4.0,4.0,3431.0,6300.0,509474.0,82,6,2011,0.0,7.0,1.0,371301.27
8610,2019-02-13,1193369,221518.66,238753,3.0,2.0,1982.0,7600.0,359500.0,20,20,2018,0.0,3.0,1.0,221518.66
8626,2019-02-12,1191543,10206.64,292900,3.0,2.0,2007.0,3380.0,368086.0,21,2,2015,1.0,1.0,2.0,14976.38
8627,2019-02-12,1192646,508141.1,263352,5.0,3.0,1990.0,7650.0,406210.0,21,13,2017,1.0,3.0,1.0,264346.60
8633,2019-02-12,1184541,67467.75,157103,3.0,1.0,1120.0,6300.0,235539.0,21,3,2016,0.0,4.0,1.0,64114.42
8636,2019-02-12,1193368,80531.61,176350,2.0,1.0,1370.0,9450.0,227631.0,21,18,2018,0.0,3.0,1.0,81405.43
8641,2019-02-11,1191546,311137.43,221930,2.0,1.0,1640.0,7000.0,285265.0,58,2,2009,0.0,3.0,10.0,111700.00
8689,2019-02-11,1191255,67556.56,180149,3.0,2.0,1554.0,4034.0,222990.0,58,52,2018,1.0,2.0,3.0,69271.70
8724,2019-02-04,1190337,321039.06,134128,6.0,4.0,2131.0,5200.0,217300.0,65,46,2018,0.0,6.0,2.0,121000.00
8843,2019-01-28,1182072,28064.35,177000,4.0,3.0,1965.0,1565.0,168200.0,75,70,2018,1.0,2.0,1.0,28064.35
8862,2019-01-28,1188046,123945.05,261135,4.0,2.0,2894.0,8025.0,287260.0,75,61,2018,1.0,6.0,2.0,130445.05
8865,2019-01-28,1188958,210123.27,164414,3.0,1.0,1032.0,7452.0,197278.0,75,41,2017,0.0,1.0,4.0,137000.00
8868,2019-01-28,1188102,87924.63,342848,4.0,2.0,2124.0,7504.0,390834.0,75,5,2013,0.0,2.0,2.0,87924.63
8876,2019-01-28,1177155,582696.66,277955,8.0,4.0,2726.0,5000.0,347701.0,75,50,2017,1.0,8.0,1.0,280727.03
8918,2019-01-23,1185105,395012.18,291462,4.0,2.0,1974.0,21565.0,385740.0,49,28,2017,1.0,5.0,1.0,319390.00
8926,2019-01-23,1189227,45834.89,107417,3.0,2.0,1222.0,7584.0,259589.0,49,19,2016,0.0,4.0,7.0,52008.17
8963,2019-01-22,1185987,291976.42,207616,3.0,1.0,1354.0,7650.0,276664.0,126,87,2017,0.0,4.0,3.0,217800.00
8978,2019-01-22,1184879,88199.8,174834,3.0,1.0,1435.0,5250.0,224840.0,126,28,2015,0.0,5.0,3.0,92371.32
9003,2019-01-22,1179776,363280.69,358959,2.0,2.0,1410.0,7755.0,567011.0,126,47,2016,0.0,2.0,9.0,310500.00
9020,2019-01-22,1182580,157405.03,112917,3.0,2.0,1823.0,8000.0,274751.0,126,10,2012,0.0,8.5,2.0,157405.03
9047,2019-01-22,1189155,568288.03,593154,3.0,2.0,2169.0,12800.0,714224.0,126,1,2008,0.0,3.0,1.0,493000.00
9082,2019-01-16,1175350,222458.52,385746,5.0,2.0,3183.0,8925.0,444041.0,54,26,2017,0.0,3.0,2.0,222458.52
9102,2019-01-15,1182593,373172.74,327879,3.0,2.0,2813.0,10950.0,317318.0,41,6,2012,1.0,36.0,2.0,199700.00
9149,2019-01-14,1186469,36035.79,261662,3.0,2.0,1388.0,3566.0,334390.0,108,75,2017,1.0,9.0,1.0,36560.45
9162,2019-01-14,1188824,14455.0,115514,4.0,2.0,1928.0,7612.0,168200.0,108,108,2018,1.0,2.0,4.0,14455.00
9224,2019-01-14,1183868,367807.03,201250,3.0,2.0,1705.0,1873.0,245635.0,108,59,2016,1.0,7.0,2.0,180375.00
9259,2019-01-09,1186281,276442.01,243443,3.0,2.0,1619.0,7500.0,325846.0,68,56,2017,1.0,3.0,3.0,207128.52
9271,2019-01-09,1187912,95219.63,144155,3.0,2.0,1926.0,2047.0,225780.0,68,67,2018,1.0,6.0,1.0,96133.92
9302,2019-01-08,1180514,188055.12,231964,3.0,2.0,1547.0,7500.0,299345.0,155,129,2017,1.0,2.0,4.0,204164.82
9390,2019-01-08,1182789,174521.42,155774,3.0,2.0,1168.0,5000.0,188834.0,155,140,2018,0.0,5.0,1.0,95000.00
9393,2019-01-08,1181811,303233.78,205547,3.0,2.0,1269.0,9350.0,240688.0,155,143,2018,0.0,2.0,1.0,113900.00
9466,2019-01-07,1183585,27194.3,196924,2.0,2.0,1704.0,5623.0,236389.0,203,154,2017,1.0,2.0,4.0,3772.86
9472,2019-01-07,1183692,671073.34,255176,3.0,2.0,1476.0,5838.0,365043.0,203,10,2011,1.0,3.0,5.0,239385.00
9526,2019-01-07,1183861,281674.3,138957,3.0,1.0,1000.0,6900.0,187657.0,203,155,2017,0.0,6.0,2.0,168750.00
9549,2019-01-07,1173124,248183.31,272062,4.0,2.0,2145.0,17080.0,340261.0,203,39,2015,0.0,4.0,1.0,253502.06
9567,2019-01-07,1185306,43427.44,147000,3.0,2.0,1140.0,4200.0,167937.0,203,186,2018,1.0,2.0,1.0,100.00
9656,2018-12-12,1183596,158295.77,135000,4.0,2.0,1231.0,5093.0,182588.0,47,18,2016,1.0,4.0,1.0,54000.00
9675,2018-12-12,1177623,302492.5,124000,3.0,2.0,1253.0,1572.0,143413.0,47,32,2017,1.0,4.0,1.0,119000.00
9694,2018-12-10,1181067,606140.13,379111,5.0,4.0,2612.0,13716.0,467588.0,84,67,2018,0.0,2.0,1.0,350200.00
9710,2018-12-10,1182671,784864.76,677128,4.0,3.0,3827.0,15000.0,989350.0,84,14,2014,1.0,6.0,1.0,790888.64
9712,2018-12-10,1181068,397745.93,244318,2.0,2.0,1660.0,5350.0,332370.0,84,79,2018,0.0,4.0,1.0,229500.00
9730,2018-12-10,1183152,560311.13,245533,3.0,2.0,1940.0,6250.0,299702.0,84,11,2014,0.0,2.0,1.0,218700.00
9738,2018-12-10,1183054,434979.62,221902,3.0,2.0,1350.0,6900.0,281920.0,84,19,2015,0.0,4.0,1.0,194000.00
9769,2018-12-10,1182203,107852.85,98609,2.0,2.0,1158.0,3233.0,261685.0,84,81,2018,1.0,4.0,2.0,109602.85
9785,2018-12-05,1179945,188290.99,248264,3.0,2.0,1629.0,7500.0,289285.0,52,30,2017,1.0,3.0,1.0,190153.86
9786,2018-12-05,1180044,350637.64,278760,3.0,2.0,1118.0,12104.0,262695.0,52,38,2017,1.0,5.0,1.0,144000.00
9808,2018-12-05,1181801,163736.55,331741,3.0,2.0,2036.0,10671.0,364242.0,52,14,2014,0.0,2.0,9.0,202116.25
9813,2018-12-05,1180102,104723.71,198995,2.0,1.0,978.0,5067.0,248610.0,52,9,2012,0.0,3.0,5.0,117711.03
9941,2018-12-03,1175554,247364.23,240431,3.0,2.0,1605.0,7300.0,291053.0,138,75,2017,0.0,4.0,4.0,214650.00
9945,2018-12-03,1179320,329299.45,469137,4.0,4.0,3053.0,6391.0,603610.0,138,68,2017,1.0,3.0,3.0,353008.69
9957,2018-12-03,1180050,214653.9,195998,3.0,2.0,1168.0,7500.0,251622.0,138,39,2016,0.0,8.0,1.0,145000.00
9985,2018-11-28,1162624,83128.86,253647,3.0,2.0,1782.0,9541.0,275738.0,16,5,2015,1.0,2.0,1.0,85402.02
10005,2018-11-26,1170540,547164.42,272446,3.0,2.0,1541.0,3603.0,337007.0,93,43,2016,0.0,5.0,4.0,257770.00
10037,2018-11-26,1165503,635687.32,357502,4.0,3.0,2099.0,9750.0,443278.0,93,18,2013,0.0,5.0,10.0,348300.00
10066,2018-11-26,1181234,233561.5,126096,3.0,1.0,1110.0,5160.0,185907.0,93,76,2017,0.0,3.0,1.0,86000.00
10080,2018-11-26,1179019,166457.6,670480,4.0,3.0,4242.0,27442.8,555183.0,93,25,2015,1.0,5.0,3.0,88745.08
10164,2018-11-19,1160021,597897.54,355368,3.0,2.0,2304.0,8268.0,453442.0,69,28,2016,1.0,4.0,1.0,292721.70
